timestamp,hour,day_of_week,is_weekend,sleeping,heart_rate_bpm,spo2_pct,steps,calories_burned,is_anomaly,anomaly_type
2024-03-23 03:35:00,3,5,1,1,54.9,95.5,0,1.92,0,normal
2024-03-23 03:40:00,3,5,1,1,76.4,96.3,0,2.02,0,normal
2024-03-23 03:45:00,3,5,1,1,70.4,95.2,0,2.16,0,normal
2024-03-23 03:50:00,3,5,1,1,62.4,95.3,0,1.69,0,normal
2024-03-23 03:55:00,3,5,1,1,55.1,95.3,0,2.3,0,normal
2024-03-23 04:00:00,4,5,1,1,73.0,94.1,0,2.19,0,normal
2024-03-23 04:05:00,4,5,1,1,67.7,88.0,0,1.99,1,low_spo2
2024-03-23 04:10:00,4,5,1,1,66.2,94.9,0,2.24,0,normal
2024-03-23 04:15:00,4,5,1,1,76.9,96.2,0,1.83,0,normal
2024-03-23 04:20:00,4,5,1,1,72.1,93.5,0,1.63,0,normal
2024-03-23 04:25:00,4,5,1,1,68.2,95.4,0,1.98,0,normal
2024-03-23 04:30:00,4,5,1,1,60.8,95.3,0,1.93,0,normal
2024-03-23 04:35:00,4,5,1,1,81.9,89.0,0,2.2,1,low_spo2
2024-03-23 04:40:00,4,5,1,1,70.8,96.5,0,2.34,0,normal
2024-03-23 04:45:00,4,5,1,1,73.2,93.6,0,1.97,0,normal
2024-03-23 04:50:00,4,5,1,1,75.5,94.7,0,2.14,0,normal
2024-03-23 04:55:00,4,5,1,1,126.7,97.2,0,2.1,1,tachycardia
2024-03-23 05:00:00,5,5,1,1,70.3,91.5,0,2.46,1,low_spo2
2024-03-23 05:05:00,5,5,1,1,71.9,94.5,0,2.07,0,normal
2024-03-23 05:10:00,5,5,1,1,66.2,95.7,0,1.94,0,normal
2024-03-23 05:15:00,5,5,1,1,82.2,96.8,0,2.14,0,normal
2024-03-23 05:20:00,5,5,1,1,73.5,96.6,0,2.36,0,normal
2024-03-23 05:25:00,5,5,1,1,77.5,95.8,0,1.73,0,normal
2024-03-23 05:30:00,5,5,1,1,74.3,96.9,0,1.95,0,normal
2024-03-23 05:35:00,5,5,1,1,65.1,96.9,0,1.72,0,normal
2024-03-23 05:40:00,5,5,1,1,73.6,94.9,0,1.65,0,normal
2024-03-23 05:45:00,5,5,1,1,72.0,95.9,0,2.23,0,normal
2024-03-23 05:50:00,5,5,1,1,80.3,95.0,0,2.03,0,normal
2024-03-23 05:55:00,5,5,1,1,55.5,95.6,0,2.18,0,normal
2024-03-23 06:00:00,6,5,1,1,80.7,93.4,0,2.23,0,normal
2024-03-23 06:05:00,6,5,1,1,76.9,95.8,0,2.08,0,normal
2024-03-23 06:10:00,6,5,1,1,78.8,96.4,0,1.74,0,normal
2024-03-23 06:15:00,6,5,1,1,78.8,96.2,0,1.63,0,normal
2024-03-23 06:20:00,6,5,1,1,71.2,94.8,0,1.85,0,normal
2024-03-23 06:25:00,6,5,1,1,74.7,93.5,0,1.94,0,normal
2024-03-23 06:30:00,6,5,1,1,57.4,95.1,0,2.17,0,normal
2024-03-23 06:35:00,6,5,1,1,69.2,94.2,0,2.03,0,normal
2024-03-23 06:40:00,6,5,1,1,60.6,98.0,0,2.07,0,normal
2024-03-23 06:45:00,6,5,1,1,69.4,98.0,0,1.99,0,normal
2024-03-23 06:50:00,6,5,1,1,76.0,97.2,0,2.01,0,normal
2024-03-23 06:55:00,6,5,1,1,68.1,95.4,0,1.76,0,normal
2024-03-23 07:00:00,7,5,1,0,87.0,94.9,16,2.91,0,normal
2024-03-23 07:05:00,7,5,1,0,71.9,95.1,14,2.76,0,normal
2024-03-23 07:10:00,7,5,1,0,81.1,95.7,10,2.84,0,normal
2024-03-23 07:15:00,7,5,1,0,89.4,95.8,17,2.8,0,normal
2024-03-23 07:20:00,7,5,1,0,100.0,95.5,10,2.3,0,normal
2024-03-23 07:25:00,7,5,1,0,95.7,96.0,11,2.79,0,normal
2024-03-23 07:30:00,7,5,1,0,86.3,95.3,8,2.71,0,normal
2024-03-23 07:35:00,7,5,1,0,81.2,96.4,16,3.07,0,normal
2024-03-23 07:40:00,7,5,1,0,106.0,95.6,14,2.92,0,normal
2024-03-23 07:45:00,7,5,1,0,101.4,96.4,12,2.54,0,normal
2024-03-23 07:50:00,7,5,1,0,84.4,97.5,17,2.87,0,normal
2024-03-23 07:55:00,7,5,1,0,99.0,94.1,9,2.91,0,normal
2024-03-23 08:00:00,8,5,1,0,88.1,92.2,14,2.57,1,low_spo2
2024-03-23 08:05:00,8,5,1,0,88.8,93.0,17,3.01,1,low_spo2
2024-03-23 08:10:00,8,5,1,0,85.9,95.0,21,3.18,0,normal
2024-03-23 08:15:00,8,5,1,0,73.9,95.0,12,2.45,0,normal
2024-03-23 08:20:00,8,5,1,0,86.3,95.1,16,2.82,0,normal
2024-03-23 08:25:00,8,5,1,0,72.9,94.9,15,2.58,0,normal
2024-03-23 08:30:00,8,5,1,0,87.9,94.0,11,2.47,0,normal
2024-03-23 08:35:00,8,5,1,0,95.1,94.5,15,2.47,0,normal
2024-03-23 08:40:00,8,5,1,0,64.7,94.9,4,2.38,0,normal
2024-03-23 08:45:00,8,5,1,0,82.5,95.5,13,2.84,0,normal
2024-03-23 08:50:00,8,5,1,0,87.3,93.0,17,2.98,0,normal
2024-03-23 08:55:00,8,5,1,0,81.3,95.4,19,2.8,0,normal
2024-03-23 09:00:00,9,5,1,0,93.2,94.8,16,2.68,0,normal
2024-03-23 09:05:00,9,5,1,0,105.7,95.0,15,2.68,0,normal
2024-03-23 09:10:00,9,5,1,0,103.2,95.8,13,2.44,0,normal
2024-03-23 09:15:00,9,5,1,0,97.9,96.3,9,2.42,0,normal
2024-03-23 09:20:00,9,5,1,0,84.7,94.4,21,3.12,0,normal
2024-03-23 09:25:00,9,5,1,0,83.2,96.0,16,2.56,0,normal
2024-03-23 09:30:00,9,5,1,0,84.0,95.3,16,2.58,0,normal
2024-03-23 09:35:00,9,5,1,0,105.5,96.4,15,2.84,0,normal
2024-03-23 09:40:00,9,5,1,0,78.1,97.4,12,2.8,0,normal
2024-03-23 09:45:00,9,5,1,0,90.2,97.5,20,3.02,0,normal
2024-03-23 09:50:00,9,5,1,0,85.4,96.4,23,3.08,0,normal
2024-03-23 09:55:00,9,5,1,0,95.7,95.4,13,2.86,0,normal
2024-03-23 10:00:00,10,5,1,0,85.1,95.5,13,2.29,0,normal
2024-03-23 10:05:00,10,5,1,0,95.5,95.3,15,2.53,0,normal
2024-03-23 10:10:00,10,5,1,0,71.4,95.3,24,3.13,0,normal
2024-03-23 10:15:00,10,5,1,0,82.6,95.1,16,2.7,0,normal
2024-03-23 10:20:00,10,5,1,0,95.8,96.0,16,2.65,0,normal
2024-03-23 10:25:00,10,5,1,0,137.9,94.4,21,3.36,1,tachycardia
2024-03-23 10:30:00,10,5,1,0,78.3,94.4,17,3.14,0,normal
2024-03-23 10:35:00,10,5,1,0,90.6,94.2,20,3.04,0,normal
2024-03-23 10:40:00,10,5,1,0,64.1,92.6,17,2.86,1,low_spo2
2024-03-23 10:45:00,10,5,1,0,75.7,96.0,17,2.88,0,normal
2024-03-23 10:50:00,10,5,1,0,71.1,94.0,18,2.82,0,normal
2024-03-23 10:55:00,10,5,1,0,84.1,97.6,10,2.81,0,normal
2024-03-23 11:00:00,11,5,1,0,73.3,95.8,12,2.64,0,normal
2024-03-23 11:05:00,11,5,1,0,74.0,97.0,22,2.91,0,normal
2024-03-23 11:10:00,11,5,1,0,93.8,97.6,12,2.72,0,normal
2024-03-23 11:15:00,11,5,1,0,72.0,95.4,11,2.7,0,normal
2024-03-23 11:20:00,11,5,1,0,93.9,96.8,15,2.75,0,normal
2024-03-23 11:25:00,11,5,1,0,97.5,95.9,12,2.83,0,normal
2024-03-23 11:30:00,11,5,1,0,98.6,94.3,16,2.58,0,normal
2024-03-23 11:35:00,11,5,1,0,106.7,94.7,16,2.78,0,normal
2024-03-23 11:40:00,11,5,1,0,91.1,94.2,19,2.97,0,normal
2024-03-23 11:45:00,11,5,1,0,85.5,97.2,13,2.72,0,normal
2024-03-23 11:50:00,11,5,1,0,97.2,94.8,15,3.0,0,normal
2024-03-23 11:55:00,11,5,1,0,79.4,94.5,15,2.68,0,normal
2024-03-23 12:00:00,12,5,1,0,82.8,94.4,11,2.66,0,normal
2024-03-23 12:05:00,12,5,1,0,82.6,94.7,13,2.54,0,normal
2024-03-23 12:10:00,12,5,1,0,76.2,93.9,18,2.91,0,normal
2024-03-23 12:15:00,12,5,1,0,74.9,97.7,18,3.09,0,normal
2024-03-23 12:20:00,12,5,1,0,92.5,96.8,20,2.72,0,normal
2024-03-23 12:25:00,12,5,1,0,76.5,96.4,23,3.41,0,normal
2024-03-23 12:30:00,12,5,1,0,84.4,95.1,20,3.01,0,normal
2024-03-23 12:35:00,12,5,1,0,73.6,94.6,12,2.62,0,normal
2024-03-23 12:40:00,12,5,1,0,80.7,95.5,17,3.24,0,normal
2024-03-23 12:45:00,12,5,1,0,83.7,94.3,22,3.22,0,normal
2024-03-23 12:50:00,12,5,1,0,85.0,97.3,6,2.69,0,normal
2024-03-23 12:55:00,12,5,1,0,81.3,96.5,22,3.05,0,normal
2024-03-23 13:00:00,13,5,1,0,82.9,97.3,16,2.9,0,normal
2024-03-23 13:05:00,13,5,1,0,74.9,96.4,12,2.89,0,normal
2024-03-23 13:10:00,13,5,1,0,102.4,95.3,21,3.15,0,normal
2024-03-23 13:15:00,13,5,1,0,89.1,95.8,11,2.41,0,normal
2024-03-23 13:20:00,13,5,1,0,93.1,94.1,13,2.85,0,normal
2024-03-23 13:25:00,13,5,1,0,90.6,95.3,12,2.99,0,normal
2024-03-23 13:30:00,13,5,1,0,69.9,94.5,19,3.1,0,normal
2024-03-23 13:35:00,13,5,1,0,72.9,94.7,18,2.8,0,normal
2024-03-23 13:40:00,13,5,1,0,68.5,96.5,10,2.45,0,normal
2024-03-23 13:45:00,13,5,1,0,93.0,95.3,12,2.55,0,normal
2024-03-23 13:50:00,13,5,1,0,82.2,95.3,14,2.71,0,normal
2024-03-23 13:55:00,13,5,1,0,90.0,95.2,13,2.79,0,normal
2024-03-23 14:00:00,14,5,1,0,94.2,95.9,13,2.57,0,normal
2024-03-23 14:05:00,14,5,1,0,90.5,97.1,12,2.48,0,normal
2024-03-23 14:10:00,14,5,1,0,81.3,96.1,14,2.66,0,normal
2024-03-23 14:15:00,14,5,1,0,77.6,94.5,11,2.36,0,normal
2024-03-23 14:20:00,14,5,1,0,96.9,96.2,13,2.34,0,normal
2024-03-23 14:25:00,14,5,1,0,85.8,95.1,19,2.97,0,normal
2024-03-23 14:30:00,14,5,1,0,94.6,94.2,13,2.51,0,normal
2024-03-23 14:35:00,14,5,1,0,96.4,95.0,9,2.59,0,normal
2024-03-23 14:40:00,14,5,1,0,84.8,93.4,15,2.68,0,normal
2024-03-23 14:45:00,14,5,1,0,75.3,96.3,14,2.74,0,normal
2024-03-23 14:50:00,14,5,1,0,89.2,96.4,11,2.73,0,normal
2024-03-23 14:55:00,14,5,1,0,73.2,93.5,19,2.83,0,normal
2024-03-23 15:00:00,15,5,1,0,87.5,95.6,13,2.37,0,normal
2024-03-23 15:05:00,15,5,1,0,86.0,95.2,13,2.49,0,normal
2024-03-23 15:10:00,15,5,1,0,79.2,98.0,16,2.92,0,normal
2024-03-23 15:15:00,15,5,1,0,84.3,94.8,14,2.5,0,normal
2024-03-23 15:20:00,15,5,1,0,85.1,96.4,10,2.36,0,normal
2024-03-23 15:25:00,15,5,1,0,108.8,95.8,18,2.72,0,normal
2024-03-23 15:30:00,15,5,1,0,105.4,93.3,13,2.93,0,normal
2024-03-23 15:35:00,15,5,1,0,87.2,95.3,15,2.41,0,normal
2024-03-23 15:40:00,15,5,1,0,79.4,94.2,13,2.59,0,normal
2024-03-23 15:45:00,15,5,1,0,151.9,95.0,21,2.84,1,tachycardia
2024-03-23 15:50:00,15,5,1,0,77.6,94.5,10,2.53,0,normal
2024-03-23 15:55:00,15,5,1,0,98.6,97.5,19,2.91,0,normal
2024-03-23 16:00:00,16,5,1,0,92.3,95.2,19,3.23,0,normal
2024-03-23 16:05:00,16,5,1,0,89.2,95.0,22,3.09,0,normal
2024-03-23 16:10:00,16,5,1,0,80.3,96.8,19,3.19,0,normal
2024-03-23 16:15:00,16,5,1,0,77.4,94.5,16,2.95,0,normal
2024-03-23 16:20:00,16,5,1,0,105.0,95.4,17,3.08,0,normal
2024-03-23 16:25:00,16,5,1,0,95.3,95.8,13,2.55,0,normal
2024-03-23 16:30:00,16,5,1,0,96.9,94.5,23,2.83,0,normal
2024-03-23 16:35:00,16,5,1,0,72.1,93.4,16,2.43,0,normal
2024-03-23 16:40:00,16,5,1,0,83.3,96.0,13,2.47,0,normal
2024-03-23 16:45:00,16,5,1,0,95.3,94.5,13,2.39,0,normal
2024-03-23 16:50:00,16,5,1,0,69.1,94.9,17,3.11,0,normal
2024-03-23 16:55:00,16,5,1,0,79.4,96.8,18,3.01,0,normal
2024-03-23 17:00:00,17,5,1,0,85.5,93.5,15,2.65,0,normal
2024-03-23 17:05:00,17,5,1,0,70.0,96.2,9,2.93,0,normal
2024-03-23 17:10:00,17,5,1,0,86.5,96.5,12,2.67,0,normal
2024-03-23 17:15:00,17,5,1,0,88.3,94.5,13,2.67,0,normal
2024-03-23 17:20:00,17,5,1,0,73.1,95.8,14,2.66,0,normal
2024-03-23 17:25:00,17,5,1,0,80.4,97.1,22,2.91,0,normal
2024-03-23 17:30:00,17,5,1,0,76.9,96.2,13,2.48,0,normal
2024-03-23 17:35:00,17,5,1,0,70.9,94.3,8,2.28,0,normal
2024-03-23 17:40:00,17,5,1,0,91.3,93.3,21,3.1,0,normal
2024-03-23 17:45:00,17,5,1,0,86.2,97.3,16,2.76,0,normal
2024-03-23 17:50:00,17,5,1,0,84.7,95.2,14,2.7,0,normal
2024-03-23 17:55:00,17,5,1,0,97.3,96.4,14,3.04,0,normal
2024-03-23 18:00:00,18,5,1,0,80.9,95.9,14,2.49,0,normal
2024-03-23 18:05:00,18,5,1,0,80.6,96.8,18,3.01,0,normal
2024-03-23 18:10:00,18,5,1,0,90.0,97.5,15,2.8,0,normal
2024-03-23 18:15:00,18,5,1,0,105.9,95.9,11,2.71,0,normal
2024-03-23 18:20:00,18,5,1,0,77.2,94.6,13,2.77,0,normal
2024-03-23 18:25:00,18,5,1,0,83.7,96.2,17,3.19,0,normal
2024-03-23 18:30:00,18,5,1,0,146.6,96.5,15,2.45,1,tachycardia
2024-03-23 18:35:00,18,5,1,0,78.1,97.9,19,2.98,0,normal
2024-03-23 18:40:00,18,5,1,0,70.4,98.3,13,2.69,0,normal
2024-03-23 18:45:00,18,5,1,0,76.8,95.0,14,2.63,0,normal
2024-03-23 18:50:00,18,5,1,0,90.6,95.0,20,3.05,0,normal
2024-03-23 18:55:00,18,5,1,0,83.9,94.7,9,2.33,0,normal
2024-03-23 19:00:00,19,5,1,0,96.3,96.6,14,2.48,0,normal
2024-03-23 19:05:00,19,5,1,0,88.6,97.2,13,2.73,0,normal
2024-03-23 19:10:00,19,5,1,0,83.6,93.8,18,2.73,0,normal
2024-03-23 19:15:00,19,5,1,0,140.0,93.8,23,3.31,1,tachycardia
2024-03-23 19:20:00,19,5,1,0,92.4,95.9,18,3.06,0,normal
2024-03-23 19:25:00,19,5,1,0,94.1,96.2,10,2.54,0,normal
2024-03-23 19:30:00,19,5,1,0,104.0,92.6,16,2.93,0,normal
2024-03-23 19:35:00,19,5,1,0,100.9,95.6,17,2.85,0,normal
2024-03-23 19:40:00,19,5,1,0,109.3,95.9,18,2.92,0,normal
2024-03-23 19:45:00,19,5,1,0,98.2,95.3,15,2.59,0,normal
2024-03-23 19:50:00,19,5,1,0,87.5,95.2,8,2.55,0,normal
2024-03-23 19:55:00,19,5,1,0,78.7,94.6,11,2.81,0,normal
2024-03-23 20:00:00,20,5,1,0,80.6,95.9,13,2.46,0,normal
2024-03-23 20:05:00,20,5,1,0,96.3,96.7,16,3.07,0,normal
2024-03-23 20:10:00,20,5,1,0,89.0,95.1,15,3.07,0,normal
2024-03-23 20:15:00,20,5,1,0,94.2,93.0,18,2.67,0,normal
2024-03-23 20:20:00,20,5,1,0,76.2,96.2,18,2.85,0,normal
2024-03-23 20:25:00,20,5,1,0,78.5,96.6,14,2.42,0,normal
2024-03-23 20:30:00,20,5,1,0,76.2,96.7,19,2.78,0,normal
2024-03-23 20:35:00,20,5,1,0,99.9,98.1,19,2.99,0,normal
2024-03-23 20:40:00,20,5,1,0,89.5,98.8,18,3.14,0,normal
2024-03-23 20:45:00,20,5,1,0,87.6,94.3,15,2.86,0,normal
2024-03-23 20:50:00,20,5,1,0,107.2,95.8,14,2.88,0,normal
2024-03-23 20:55:00,20,5,1,0,90.7,95.6,20,2.84,0,normal
2024-03-23 21:00:00,21,5,1,0,87.0,97.1,21,3.21,0,normal
2024-03-23 21:05:00,21,5,1,0,90.2,94.5,17,2.85,0,normal
2024-03-23 21:10:00,21,5,1,0,83.2,93.9,7,2.49,0,normal
2024-03-23 21:15:00,21,5,1,0,85.4,95.0,15,2.81,0,normal
2024-03-23 21:20:00,21,5,1,0,95.7,95.0,19,2.82,0,normal
2024-03-23 21:25:00,21,5,1,0,69.9,95.6,16,2.82,0,normal
2024-03-23 21:30:00,21,5,1,0,70.1,95.8,18,3.23,0,normal
2024-03-23 21:35:00,21,5,1,0,94.7,98.7,11,2.47,0,normal
2024-03-23 21:40:00,21,5,1,0,66.8,93.8,19,2.69,0,normal
2024-03-23 21:45:00,21,5,1,0,84.4,95.1,15,2.67,0,normal
2024-03-23 21:50:00,21,5,1,0,88.1,95.5,7,2.46,0,normal
2024-03-23 21:55:00,21,5,1,0,80.1,94.5,12,2.5,0,normal
2024-03-23 22:00:00,22,5,1,0,89.5,95.1,14,2.81,0,normal
2024-03-23 22:05:00,22,5,1,0,92.1,95.1,13,2.49,0,normal
2024-03-23 22:10:00,22,5,1,0,93.1,94.8,15,2.72,0,normal
2024-03-23 22:15:00,22,5,1,0,79.7,94.9,12,2.52,0,normal
2024-03-23 22:20:00,22,5,1,0,74.8,94.8,14,2.89,0,normal
2024-03-23 22:25:00,22,5,1,0,95.9,94.8,14,3.0,0,normal
2024-03-23 22:30:00,22,5,1,0,146.1,94.8,19,3.02,1,tachycardia
2024-03-23 22:35:00,22,5,1,0,85.2,96.4,17,3.02,0,normal
2024-03-23 22:40:00,22,5,1,0,79.6,96.1,11,2.51,0,normal
2024-03-23 22:45:00,22,5,1,0,73.3,93.3,9,2.22,0,normal
2024-03-23 22:50:00,22,5,1,0,63.7,96.5,12,2.7,0,normal
2024-03-23 22:55:00,22,5,1,0,90.4,96.6,15,2.45,0,normal
2024-03-23 23:00:00,23,5,1,1,85.4,95.4,0,2.25,0,normal
2024-03-23 23:05:00,23,5,1,1,130.8,94.6,134,8.85,1,sleep_activity
2024-03-23 23:10:00,23,5,1,1,75.6,96.6,0,1.79,0,normal
2024-03-23 23:15:00,23,5,1,1,63.1,97.3,0,2.11,0,normal
2024-03-23 23:20:00,23,5,1,1,51.8,93.1,0,2.0,0,normal
2024-03-23 23:25:00,23,5,1,1,65.7,96.0,0,2.37,0,normal
2024-03-23 23:30:00,23,5,1,1,72.3,96.6,0,1.87,0,normal
2024-03-23 23:35:00,23,5,1,1,79.1,96.7,0,2.1,0,normal
2024-03-23 23:40:00,23,5,1,1,53.5,94.0,0,2.22,0,normal
2024-03-23 23:45:00,23,5,1,1,60.6,98.4,0,1.87,0,normal
2024-03-23 23:50:00,23,5,1,1,67.2,93.7,0,2.27,0,normal
2024-03-23 23:55:00,23,5,1,1,69.5,92.7,0,2.13,0,normal
2024-03-24 00:00:00,0,6,1,1,78.0,96.9,0,2.16,0,normal
2024-03-24 00:05:00,0,6,1,1,74.7,95.5,0,2.15,0,normal
2024-03-24 00:10:00,0,6,1,1,86.3,96.5,0,2.2,0,normal
2024-03-24 00:15:00,0,6,1,1,68.3,95.1,0,2.11,0,normal
2024-03-24 00:20:00,0,6,1,1,64.3,95.7,0,1.86,0,normal
2024-03-24 00:25:00,0,6,1,1,65.1,93.7,0,2.05,0,normal
2024-03-24 00:30:00,0,6,1,1,70.4,95.4,0,1.78,0,normal
2024-03-24 00:35:00,0,6,1,1,66.3,95.1,0,2.25,0,normal
2024-03-24 00:40:00,0,6,1,1,76.2,96.4,0,2.14,0,normal
2024-03-24 00:45:00,0,6,1,1,64.8,94.8,0,2.03,0,normal
2024-03-24 00:50:00,0,6,1,1,87.6,94.5,0,1.97,0,normal
2024-03-24 00:55:00,0,6,1,1,54.1,95.4,0,1.97,0,normal
2024-03-24 01:00:00,1,6,1,1,53.8,94.8,0,2.04,0,normal
2024-03-24 01:05:00,1,6,1,1,69.5,98.6,0,2.08,0,normal
2024-03-24 01:10:00,1,6,1,1,78.5,94.3,0,1.99,0,normal
2024-03-24 01:15:00,1,6,1,1,54.1,95.6,0,2.07,0,normal
2024-03-24 01:20:00,1,6,1,1,67.8,97.0,0,2.23,0,normal
2024-03-24 01:25:00,1,6,1,1,65.6,96.0,0,2.0,0,normal
2024-03-24 01:30:00,1,6,1,1,77.0,96.8,0,1.92,0,normal
2024-03-24 01:35:00,1,6,1,1,64.2,94.9,0,1.88,0,normal
2024-03-24 01:40:00,1,6,1,1,78.0,95.3,0,1.88,0,normal
2024-03-24 01:45:00,1,6,1,1,74.8,95.2,0,1.73,0,normal
2024-03-24 01:50:00,1,6,1,1,52.1,95.8,0,1.78,0,normal
2024-03-24 01:55:00,1,6,1,1,75.9,96.0,0,1.84,0,normal
2024-03-24 02:00:00,2,6,1,1,74.0,95.8,0,1.85,0,normal
2024-03-24 02:05:00,2,6,1,1,68.2,96.3,0,1.84,0,normal
2024-03-24 02:10:00,2,6,1,1,68.5,94.0,0,1.69,0,normal
2024-03-24 02:15:00,2,6,1,1,73.3,95.6,0,2.34,0,normal
2024-03-24 02:20:00,2,6,1,1,69.2,92.0,0,1.84,0,normal
2024-03-24 02:25:00,2,6,1,1,63.2,95.2,0,2.15,0,normal
2024-03-24 02:30:00,2,6,1,1,69.1,94.5,0,1.86,0,normal
2024-03-24 02:35:00,2,6,1,1,82.5,96.0,0,1.79,0,normal
2024-03-24 02:40:00,2,6,1,1,77.9,95.5,0,2.05,0,normal
2024-03-24 02:45:00,2,6,1,1,76.0,95.9,0,1.83,0,normal
2024-03-24 02:50:00,2,6,1,1,60.3,93.8,0,1.85,0,normal
2024-03-24 02:55:00,2,6,1,1,62.0,94.0,0,2.1,0,normal
2024-03-24 03:00:00,3,6,1,1,63.1,96.4,0,1.94,0,normal
2024-03-24 03:05:00,3,6,1,1,69.3,96.2,0,2.51,0,normal
2024-03-24 03:10:00,3,6,1,1,62.5,94.7,0,1.94,0,normal
2024-03-24 03:15:00,3,6,1,1,64.7,93.6,0,1.94,0,normal
2024-03-24 03:20:00,3,6,1,1,67.9,96.5,0,2.19,0,normal
2024-03-24 03:25:00,3,6,1,1,79.5,95.1,0,1.85,0,normal
2024-03-24 03:30:00,3,6,1,1,72.0,93.9,0,1.87,0,normal
2024-03-24 03:35:00,3,6,1,1,152.9,95.1,0,1.91,1,tachycardia
2024-03-24 03:40:00,3,6,1,1,60.2,95.7,0,2.02,0,normal
2024-03-24 03:45:00,3,6,1,1,77.8,95.5,72,5.79,1,sleep_activity
2024-03-24 03:50:00,3,6,1,1,80.8,97.3,0,1.81,0,normal
2024-03-24 03:55:00,3,6,1,1,81.0,95.5,0,1.88,0,normal
2024-03-24 04:00:00,4,6,1,1,73.3,95.6,0,2.09,0,normal
2024-03-24 04:05:00,4,6,1,1,81.8,96.0,0,2.13,0,normal
2024-03-24 04:10:00,4,6,1,1,67.0,95.6,0,2.0,0,normal
2024-03-24 04:15:00,4,6,1,1,77.9,94.5,0,2.16,0,normal
2024-03-24 04:20:00,4,6,1,1,77.8,95.5,0,2.26,0,normal
2024-03-24 04:25:00,4,6,1,1,72.9,96.1,0,2.2,0,normal
2024-03-24 04:30:00,4,6,1,1,75.0,96.9,0,2.01,0,normal
2024-03-24 04:35:00,4,6,1,1,78.3,97.8,0,2.24,0,normal
2024-03-24 04:40:00,4,6,1,1,78.0,96.3,0,1.95,0,normal
2024-03-24 04:45:00,4,6,1,1,57.5,95.3,0,1.93,0,normal
2024-03-24 04:50:00,4,6,1,1,126.0,94.4,0,1.98,1,tachycardia
2024-03-24 04:55:00,4,6,1,1,68.1,96.5,0,1.66,0,normal
2024-03-24 05:00:00,5,6,1,1,87.1,93.0,0,1.72,0,normal
2024-03-24 05:05:00,5,6,1,1,68.7,95.6,0,1.65,0,normal
2024-03-24 05:10:00,5,6,1,1,85.3,95.7,0,1.73,0,normal
2024-03-24 05:15:00,5,6,1,1,96.2,93.9,0,1.66,0,normal
2024-03-24 05:20:00,5,6,1,1,71.4,96.3,0,2.34,0,normal
2024-03-24 05:25:00,5,6,1,1,71.2,97.2,0,2.05,0,normal
2024-03-24 05:30:00,5,6,1,1,61.4,96.2,0,2.06,0,normal
2024-03-24 05:35:00,5,6,1,1,73.7,93.9,0,2.34,0,normal
2024-03-24 05:40:00,5,6,1,1,85.9,96.2,0,1.82,0,normal
2024-03-24 05:45:00,5,6,1,1,73.9,95.9,0,1.71,0,normal
2024-03-24 05:50:00,5,6,1,1,142.3,96.6,0,2.19,1,tachycardia
2024-03-24 05:55:00,5,6,1,1,74.6,95.8,0,1.8,0,normal
2024-03-24 06:00:00,6,6,1,1,59.7,97.4,0,1.96,0,normal
2024-03-24 06:05:00,6,6,1,1,53.1,95.2,0,1.82,0,normal
2024-03-24 06:10:00,6,6,1,1,67.6,95.8,0,1.86,0,normal
2024-03-24 06:15:00,6,6,1,1,69.5,96.3,0,2.12,0,normal
2024-03-24 06:20:00,6,6,1,1,67.7,92.8,0,1.79,0,normal
2024-03-24 06:25:00,6,6,1,1,55.6,97.3,0,1.84,0,normal
2024-03-24 06:30:00,6,6,1,1,74.1,96.9,0,1.84,0,normal
2024-03-24 06:35:00,6,6,1,1,78.0,97.2,0,1.78,0,normal
2024-03-24 06:40:00,6,6,1,1,99.2,96.5,0,2.17,0,normal
2024-03-24 06:45:00,6,6,1,1,65.4,94.5,0,2.16,0,normal
2024-03-24 06:50:00,6,6,1,1,78.5,94.7,137,8.8,1,sleep_activity
2024-03-24 06:55:00,6,6,1,1,87.2,96.6,0,2.06,0,normal
2024-03-24 07:00:00,7,6,1,0,85.2,94.8,14,2.74,0,normal
2024-03-24 07:05:00,7,6,1,0,84.7,96.2,15,3.1,0,normal
2024-03-24 07:10:00,7,6,1,0,83.2,97.1,11,2.6,0,normal
2024-03-24 07:15:00,7,6,1,0,79.8,94.8,8,2.38,0,normal
2024-03-24 07:20:00,7,6,1,0,148.1,96.4,17,3.01,1,tachycardia
2024-03-24 07:25:00,7,6,1,0,91.3,98.2,15,2.95,0,normal
2024-03-24 07:30:00,7,6,1,0,95.6,95.8,6,1.95,0,normal
2024-03-24 07:35:00,7,6,1,0,85.5,95.6,16,3.02,0,normal
2024-03-24 07:40:00,7,6,1,0,79.0,97.2,15,2.6,0,normal
2024-03-24 07:45:00,7,6,1,0,68.4,95.8,14,3.48,0,normal
2024-03-24 07:50:00,7,6,1,0,111.1,93.9,21,2.71,0,normal
2024-03-24 07:55:00,7,6,1,0,79.0,95.9,22,3.04,0,normal
2024-03-24 08:00:00,8,6,1,0,67.5,95.7,12,2.49,0,normal
2024-03-24 08:05:00,8,6,1,0,91.5,96.6,10,2.4,0,normal
2024-03-24 08:10:00,8,6,1,0,88.2,97.2,16,2.9,0,normal
2024-03-24 08:15:00,8,6,1,0,95.6,96.6,19,3.07,0,normal
2024-03-24 08:20:00,8,6,1,0,91.3,95.1,11,2.71,0,normal
